2021-12-22 18:39:11@10.15.39.39@egip-cicd02p@RedHat@7.9@x86_64@/root/.gradle/caches/modules-2/files-2.1/log4j/log4j/1.2.16/7999a63bfccbc7c247a9aea10d83d4272bd492c6/log4j-1.2.16.jar contains Log4J-1.x   <= 1.2.17 _OLD_
2021-12-22 18:39:11@10.15.39.39@egip-cicd02p@RedHat@7.9@x86_64@/root/egip-iam/build/libs/IAM-1.2.8.jar!/BOOT-INF/lib/log4j-1.2.16.jar contains Log4J-1.x   <= 1.2.17 _OLD_
2021-12-22 18:39:11@10.15.39.39@egip-cicd02p@RedHat@7.9@x86_64@/root/egip-iam/iam_connector/build/libs/iam_connector-1.2.7.war!/WEB-INF/lib/log4j-1.2.16.jar contains Log4J-1.x   <= 1.2.17 _OLD_
